"","Season","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","Team1P","Team1HomeW","Team1HomeD","Team1HomeL","Team1HomeGF","Team1HomeGA","Team1AwayW","Team1AwayD","Team1AwayL","Team1AwayGF","Team1AwayGA","Team1GD","Team1Pts","Team2P","Team2HomeW","Team2HomeD","Team2HomeL","Team2HomeGF","Team2HomeGA","Team2AwayW","Team2AwayD","Team2AwayL","Team2AwayGF","Team2AwayGA","Team2GD","Team2Pts"
"6378",17,"E0","22/03/15","Liverpool","Man United",1,2,"A",29,8,5,2,24,14,8,1,5,19,16,13,54,29,12,1,2,33,10,4,7,3,17,16,24,56
"6379",17,"E0","22/03/15","QPR","Everton",1,2,"A",29,5,4,6,20,20,1,0,13,10,32,-22,22,29,4,7,3,22,18,3,3,9,14,23,-5,31
"6380",17,"E0","04/04/15","Arsenal","Liverpool",4,1,"H",30,10,3,1,33,11,8,3,5,25,20,27,60,30,8,5,3,25,16,8,1,5,19,16,12,54
"6381",17,"E0","04/04/15","Chelsea","Stoke",2,1,"H",29,11,3,0,28,6,9,4,2,33,19,36,67,30,7,2,6,20,19,5,4,6,14,18,-3,42
"6382",17,"E0","04/04/15","Everton","Southampton",1,0,"H",30,4,7,3,22,18,4,3,9,16,24,-4,34,30,9,3,4,27,10,7,2,5,15,11,21,53
"6383",17,"E0","04/04/15","Leicester","West Ham",2,1,"H",29,2,5,6,13,17,2,2,12,14,31,-21,19,30,8,3,5,22,15,3,6,5,18,22,3,42
"6384",17,"E0","04/04/15","Man United","Aston Villa",3,1,"H",30,12,1,2,33,10,5,7,3,19,17,25,59,30,3,5,7,11,19,4,2,9,8,20,-20,28
"6385",17,"E0","04/04/15","Swansea","Hull",3,1,"H",30,7,4,4,19,16,5,3,7,15,22,-4,43,30,4,4,7,17,20,2,6,7,11,20,-12,28
"6386",17,"E0","04/04/15","West Brom","QPR",1,4,"A",30,6,3,6,18,19,2,6,7,9,20,-12,33,30,5,4,7,21,22,1,0,13,10,32,-23,22
"6387",17,"E0","05/04/15","Burnley","Tottenham",0,0,"D",30,4,5,6,14,19,1,5,9,12,30,-23,25,30,9,3,4,29,22,7,2,5,21,23,5,53
"6388",17,"E0","05/04/15","Sunderland","Newcastle",1,0,"H",30,2,7,6,12,22,2,7,6,11,22,-21,26,30,6,4,5,20,20,3,4,8,13,28,-15,35
"6389",17,"E0","06/04/15","Crystal Palace","Man City",2,1,"H",30,4,3,7,17,20,5,6,5,19,21,-5,36,30,10,3,2,31,12,8,4,3,31,16,34,61
"6390",17,"E0","07/04/15","Aston Villa","QPR",3,3,"D",31,3,5,7,11,19,4,2,10,9,23,-22,28,31,5,4,7,21,22,2,0,13,14,33,-20,25
"6391",17,"E0","11/04/15","Burnley","Arsenal",0,1,"A",31,4,6,6,14,19,1,5,9,12,30,-23,26,31,11,3,1,37,12,8,3,5,25,20,30,63
"6392",17,"E0","11/04/15","Southampton","Hull",2,0,"H",31,9,3,4,27,10,7,2,6,15,12,20,53,31,4,4,7,17,20,2,6,8,12,23,-14,28
"6393",17,"E0","11/04/15","Sunderland","Crystal Palace",1,4,"A",31,3,7,6,13,22,2,7,6,11,22,-20,29,31,5,3,7,19,21,5,6,5,19,21,-4,39
"6394",17,"E0","11/04/15","Swansea","Everton",1,1,"D",31,8,4,4,22,17,5,3,7,15,22,-2,46,31,5,7,3,23,18,4,3,9,16,24,-3,37
"6395",17,"E0","11/04/15","Tottenham","Aston Villa",0,1,"A",31,9,3,4,29,22,7,3,5,21,23,5,54,32,3,6,7,14,22,4,2,10,9,23,-22,29
"6396",17,"E0","11/04/15","West Brom","Leicester",2,3,"A",31,6,3,7,19,23,2,6,7,9,20,-15,33,30,3,5,6,15,18,2,2,12,14,31,-20,22
"6397",17,"E0","11/04/15","West Ham","Stoke",1,1,"D",31,8,3,5,22,15,3,6,6,19,24,2,42,31,7,2,6,20,19,5,4,7,15,20,-4,42
"6398",17,"E0","12/04/15","Man United","Man City",4,2,"H",31,13,1,2,36,11,5,7,3,19,17,27,62,31,10,3,2,31,12,8,4,4,32,18,33,61
"6399",17,"E0","12/04/15","QPR","Chelsea",0,1,"A",32,5,4,7,21,22,2,1,13,17,36,-20,26,30,12,3,0,30,7,9,4,2,33,19,37,70
"6400",17,"E0","13/04/15","Liverpool","Newcastle",2,0,"H",31,8,5,3,25,16,8,1,6,20,20,9,54,31,6,4,5,20,20,3,4,9,13,29,-16,35
"6401",17,"E0","18/04/15","Chelsea","Man United",1,0,"H",31,12,3,0,30,7,10,4,2,34,19,38,73,32,14,1,2,40,13,5,7,3,19,17,29,65
"6402",17,"E0","18/04/15","Crystal Palace","West Brom",0,2,"A",32,5,3,7,19,21,6,6,5,23,22,-1,42,32,6,3,8,21,26,2,6,7,9,20,-16,33
"6403",17,"E0","18/04/15","Everton","Burnley",1,0,"H",32,5,7,3,23,18,4,4,9,17,25,-3,38,32,4,6,7,14,20,1,5,9,12,30,-24,26
"6404",17,"E0","18/04/15","Leicester","Swansea",2,0,"H",31,3,5,6,15,18,3,2,12,17,33,-19,25,32,8,5,4,23,18,5,3,7,15,22,-2,47
"6405",17,"E0","18/04/15","Stoke","Southampton",2,1,"H",32,7,2,6,20,19,5,5,7,16,21,-4,43,32,10,3,4,29,10,7,2,6,15,12,22,56
"6406",17,"E0","19/04/15","Man City","West Ham",2,0,"H",32,10,3,2,31,12,8,4,5,34,22,31,61,32,8,4,5,23,16,3,6,6,19,24,2,43
"6407",17,"E0","19/04/15","Newcastle","Tottenham",1,3,"A",32,6,4,5,20,20,3,4,10,13,31,-18,35,32,9,3,5,29,23,7,3,5,21,23,4,54
"6408",17,"E0","25/04/15","Burnley","Leicester",0,1,"A",33,4,6,7,14,20,1,5,10,12,31,-25,26,32,4,5,6,17,18,3,2,12,17,33,-17,28
"6409",17,"E0","25/04/15","Crystal Palace","Hull",0,2,"A",33,5,3,8,19,23,6,6,5,23,22,-3,42,32,4,4,7,17,20,2,6,9,12,25,-16,28
"6410",17,"E0","25/04/15","Man City","Aston Villa",3,2,"H",33,11,3,2,33,12,8,4,5,34,22,33,64,33,3,6,7,14,22,5,2,10,10,23,-21,32
"6411",17,"E0","25/04/15","Newcastle","Swansea",2,3,"A",33,6,4,6,21,23,3,4,10,13,31,-20,35,33,8,5,4,23,18,5,3,8,15,24,-4,47
"6412",17,"E0","25/04/15","QPR","West Ham",0,0,"D",33,5,4,8,21,23,2,1,13,17,36,-21,26,33,8,4,5,23,16,3,6,7,19,26,0,43
"6413",17,"E0","25/04/15","Southampton","Tottenham",2,2,"D",33,10,3,4,29,10,7,2,7,16,14,21,56,33,9,3,5,29,23,8,3,5,24,24,6,57
"6414",17,"E0","25/04/15","Stoke","Sunderland",1,1,"D",33,8,2,6,22,20,5,5,7,16,21,-3,46,32,3,7,7,14,26,2,7,6,11,22,-23,29
"6415",17,"E0","25/04/15","West Brom","Liverpool",0,0,"D",33,6,3,8,21,26,3,6,7,11,20,-14,36,32,9,5,3,27,16,8,1,6,20,20,11,57
"6416",17,"E0","26/04/15","Arsenal","Chelsea",0,0,"D",32,11,3,1,37,12,9,3,5,26,20,31,66,32,13,3,0,31,7,10,4,2,34,19,39,76
"6417",17,"E0","26/04/15","Everton","Man United",3,0,"H",33,6,7,3,24,18,4,4,9,17,25,-2,41,33,14,1,2,40,13,5,7,4,19,18,28,65
"6418",17,"E0","28/04/15","Hull","Liverpool",1,0,"H",33,4,4,7,17,20,3,6,9,14,25,-14,31,33,9,5,3,27,16,8,2,6,20,20,11,58
"6419",17,"E0","29/04/15","Leicester","Chelsea",1,3,"A",33,4,5,6,17,18,4,2,12,18,33,-16,31,33,13,3,0,31,7,10,5,2,34,19,39,77
"6420",17,"E0","02/05/15","Aston Villa","Everton",3,2,"H",34,3,6,7,14,22,5,2,11,12,26,-22,32,34,7,7,3,27,18,4,4,9,17,25,1,44
"6421",17,"E0","02/05/15","Leicester","Newcastle",3,0,"H",34,4,5,7,18,21,4,2,12,18,33,-18,31,34,6,4,7,23,26,3,4,10,13,31,-21,35
"6422",17,"E0","02/05/15","Liverpool","QPR",2,1,"H",34,9,5,3,27,16,8,2,7,20,21,10,58,34,5,5,8,21,23,2,1,13,17,36,-21,27
"6423",17,"E0","02/05/15","Man United","West Brom",0,1,"A",34,14,1,2,40,13,5,7,5,19,21,25,65,34,6,4,8,21,26,3,6,7,11,20,-14,37
"6424",17,"E0","02/05/15","Sunderland","Southampton",2,1,"H",33,3,7,7,14,26,2,8,6,12,23,-23,30,34,10,4,4,31,12,7,2,7,16,14,21,57
"6425",17,"E0","02/05/15","Swansea","Stoke",2,0,"H",34,8,5,4,23,18,6,3,8,18,26,-3,50,34,8,3,6,23,21,5,5,7,16,21,-3,47
"6426",17,"E0","02/05/15","West Ham","Burnley",1,0,"H",34,8,4,5,23,16,3,7,7,19,26,0,44,34,4,6,8,14,21,1,5,10,12,31,-26,26
"6427",17,"E0","03/05/15","Chelsea","Crystal Palace",1,0,"H",34,13,3,0,31,7,11,5,2,37,20,41,80,34,5,3,9,19,25,6,6,5,23,22,-5,42
"6428",17,"E0","03/05/15","Tottenham","Man City",0,1,"A",34,9,3,5,29,23,8,4,5,26,26,6,58,34,12,3,2,36,14,8,4,5,34,22,34,67
"6429",17,"E0","04/05/15","Hull","Arsenal",1,3,"A",34,5,4,7,18,20,3,6,9,14,25,-13,34,33,11,4,1,37,12,9,3,5,26,20,31,67
"6430",17,"E0","09/05/15","Aston Villa","West Ham",1,0,"H",35,4,6,7,17,24,5,2,11,12,26,-21,35,35,9,4,5,24,16,3,7,7,19,26,1,47
"6431",17,"E0","09/05/15","Crystal Palace","Man United",1,2,"A",35,5,3,9,19,25,6,6,6,23,23,-6,42,35,14,1,3,40,14,5,7,5,19,21,24,65
"6432",17,"E0","09/05/15","Everton","Sunderland",0,2,"A",35,7,7,3,27,18,4,4,10,19,28,0,44,34,4,7,7,16,27,2,8,6,12,23,-22,33
"6433",17,"E0","09/05/15","Hull","Burnley",0,1,"A",35,5,4,8,19,23,3,6,9,14,25,-15,34,35,4,6,8,14,21,1,5,11,12,32,-27,26
"6434",17,"E0","09/05/15","Leicester","Southampton",2,0,"H",35,5,5,7,21,21,4,2,12,18,33,-15,34,35,10,4,4,31,12,7,2,8,17,16,20,57
"6435",17,"E0","09/05/15","Newcastle","West Brom",1,1,"D",35,6,4,7,23,26,3,4,11,13,34,-24,35,35,6,4,8,21,26,4,6,7,12,20,-13,40
"6436",17,"E0","09/05/15","Stoke","Tottenham",3,0,"H",35,8,3,6,23,21,5,5,8,16,23,-5,47,35,9,3,6,29,24,8,4,5,26,26,5,58
"6437",17,"E0","10/05/15","Chelsea","Liverpool",1,1,"D",35,14,3,0,32,7,11,5,2,37,20,42,83,35,10,5,3,29,17,8,2,7,20,21,11,61
"6438",17,"E0","10/05/15","Man City","QPR",6,0,"H",35,12,3,2,36,14,9,4,5,35,22,35,70,35,5,5,8,21,23,2,1,14,18,38,-22,27
"6439",17,"E0","11/05/15","Arsenal","Swansea",0,1,"A",34,11,4,1,37,12,10,3,5,29,21,33,70,35,9,5,4,25,18,6,3,8,18,26,-1,53
"6440",17,"E0","16/05/15","Burnley","Stoke",0,0,"D",36,4,6,8,14,21,2,5,11,13,32,-26,29,36,9,3,6,26,21,5,5,8,16,23,-2,50
"6441",17,"E0","16/05/15","Liverpool","Crystal Palace",1,3,"A",36,10,5,3,29,17,8,3,7,21,22,11,62,36,5,3,10,20,27,6,6,6,23,23,-7,42
"6442",17,"E0","16/05/15","QPR","Newcastle",2,1,"H",36,5,5,8,21,23,2,1,15,18,44,-28,27,36,6,5,7,24,27,3,4,11,13,34,-24,36
"6443",17,"E0","16/05/15","Southampton","Aston Villa",6,1,"H",36,10,4,4,31,12,7,2,9,17,18,18,57,36,5,6,7,18,24,5,2,11,12,26,-20,38
"6444",17,"E0","16/05/15","Sunderland","Leicester",0,0,"D",35,4,7,7,16,27,3,8,6,14,23,-20,36,36,6,5,7,23,21,4,2,12,18,33,-13,37
"6445",17,"E0","16/05/15","Tottenham","Hull",2,0,"H",36,9,3,6,29,24,8,4,6,26,29,2,58,36,5,4,9,19,24,3,6,9,14,25,-16,34
"6446",17,"E0","16/05/15","West Ham","Everton",1,2,"A",36,9,4,5,24,16,3,7,8,19,27,0,47,36,7,7,4,27,20,4,4,10,19,28,-2,44
"6447",17,"E0","17/05/15","Man United","Arsenal",1,1,"D",36,14,1,3,40,14,6,7,5,21,22,25,68,35,11,4,2,37,13,10,3,5,29,21,32,70
"6448",17,"E0","17/05/15","Swansea","Man City",2,4,"A",36,9,5,4,25,18,7,3,8,19,26,0,56,36,13,3,2,42,14,9,4,5,35,22,41,73
"6449",17,"E0","18/05/15","West Brom","Chelsea",3,0,"H",36,6,4,8,21,26,4,7,7,13,21,-13,41,36,14,4,0,33,8,11,5,2,37,20,42,84
"6450",17,"E0","20/05/15","Arsenal","Sunderland",0,0,"D",36,11,4,2,37,13,10,4,5,30,22,32,71,36,4,8,7,16,27,3,8,6,14,23,-20,37
"6451",17,"E0","24/05/15","Arsenal","West Brom",4,1,"H",37,11,5,2,37,13,10,4,5,30,22,32,72,37,7,4,8,24,26,4,7,7,13,21,-10,44
"6452",17,"E0","24/05/15","Aston Villa","Burnley",0,1,"A",37,5,6,7,18,24,5,2,12,13,32,-25,38,37,4,7,8,14,21,2,5,11,13,32,-26,30
"6453",17,"E0","24/05/15","Chelsea","Sunderland",3,1,"H",37,14,4,0,33,8,11,5,3,37,23,39,84,37,4,8,7,16,27,3,9,6,14,23,-20,38
"6454",17,"E0","24/05/15","Crystal Palace","Swansea",1,0,"H",37,5,3,10,20,27,7,6,6,26,24,-5,45,37,9,5,5,27,22,7,3,8,19,26,-2,56
"6455",17,"E0","24/05/15","Everton","Tottenham",0,1,"A",37,7,7,4,27,20,5,4,10,21,29,-1,47,37,10,3,6,31,24,8,4,6,26,29,4,61
"6456",17,"E0","24/05/15","Hull","Man United",0,0,"D",37,5,4,9,19,24,3,6,10,14,27,-18,34,37,14,2,3,41,15,6,7,5,21,22,25,69
"6457",17,"E0","24/05/15","Leicester","QPR",5,1,"H",37,6,5,7,23,21,4,3,12,18,33,-13,38,37,6,5,8,23,24,2,1,15,18,44,-27,30
"6458",17,"E0","24/05/15","Man City","Southampton",2,0,"H",37,13,3,2,42,14,10,4,5,39,24,43,76,37,11,4,4,37,13,7,2,9,17,18,23,60
"6459",17,"E0","24/05/15","Newcastle","West Ham",2,0,"H",37,6,5,7,24,27,3,4,12,14,36,-25,36,37,9,4,6,25,18,3,7,8,19,27,-1,47
"6460",17,"E0","24/05/15","Stoke","Liverpool",6,1,"H",37,9,3,6,26,21,5,6,8,16,23,-2,51,37,10,5,4,30,20,8,3,7,21,22,9,62
"6461",18,"E0","08/08/15","Bournemouth","Aston Villa",0,1,"A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6462",18,"E0","08/08/15","Chelsea","Swansea",2,2,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6463",18,"E0","08/08/15","Everton","Watford",2,2,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6464",18,"E0","08/08/15","Leicester","Sunderland",4,2,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6465",18,"E0","08/08/15","Man United","Tottenham",1,0,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6466",18,"E0","08/08/15","Norwich","Crystal Palace",1,3,"A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6467",18,"E0","09/08/15","Arsenal","West Ham",0,2,"A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6468",18,"E0","09/08/15","Newcastle","Southampton",2,2,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6469",18,"E0","09/08/15","Stoke","Liverpool",0,1,"A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6470",18,"E0","10/08/15","West Brom","Man City",0,3,"A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6471",18,"E0","14/08/15","Aston Villa","Man United",0,1,"A",1,0,0,0,0,0,1,0,0,1,0,1,3,1,1,0,0,1,0,0,0,0,0,0,1,3
"6472",18,"E0","15/08/15","Southampton","Everton",0,3,"A",1,0,0,0,0,0,0,1,0,2,2,0,1,1,0,1,0,2,2,0,0,0,0,0,0,1
"6473",18,"E0","15/08/15","Sunderland","Norwich",1,3,"A",1,0,0,0,0,0,0,0,1,2,4,-2,0,1,0,0,1,1,3,0,0,0,0,0,-2,0
"6474",18,"E0","15/08/15","Swansea","Newcastle",2,0,"H",1,0,0,0,0,0,0,1,0,2,2,0,1,1,0,1,0,2,2,0,0,0,0,0,0,1
"6475",18,"E0","15/08/15","Tottenham","Stoke",2,2,"D",1,0,0,0,0,0,0,0,1,0,1,-1,0,1,0,0,1,0,1,0,0,0,0,0,-1,0
"6476",18,"E0","15/08/15","Watford","West Brom",0,0,"D",1,0,0,0,0,0,0,1,0,2,2,0,1,1,0,0,1,0,3,0,0,0,0,0,-3,0
"6477",18,"E0","15/08/15","West Ham","Leicester",1,2,"A",1,0,0,0,0,0,1,0,0,2,0,2,3,1,1,0,0,4,2,0,0,0,0,0,2,3
"6478",18,"E0","16/08/15","Crystal Palace","Arsenal",1,2,"A",1,0,0,0,0,0,1,0,0,3,1,2,3,1,0,0,1,0,2,0,0,0,0,0,-2,0
"6479",18,"E0","16/08/15","Man City","Chelsea",3,0,"H",1,0,0,0,0,0,1,0,0,3,0,3,3,1,0,1,0,2,2,0,0,0,0,0,0,1
"6480",18,"E0","17/08/15","Liverpool","Bournemouth",1,0,"H",1,0,0,0,0,0,1,0,0,1,0,1,3,1,0,0,1,0,1,0,0,0,0,0,-1,0
"6481",18,"E0","22/08/15","Crystal Palace","Aston Villa",2,1,"H",2,0,0,1,1,2,1,0,0,3,1,1,3,2,0,0,1,0,1,1,0,0,1,0,0,3
"6482",18,"E0","22/08/15","Leicester","Tottenham",1,1,"D",2,1,0,0,4,2,1,0,0,2,1,3,6,2,0,1,0,2,2,0,0,1,0,1,-1,1
"6483",18,"E0","22/08/15","Man United","Newcastle",0,0,"D",2,1,0,0,1,0,1,0,0,1,0,2,6,2,0,1,0,2,2,0,0,1,0,2,-2,1
"6484",18,"E0","22/08/15","Norwich","Stoke",1,1,"D",2,0,0,1,1,3,1,0,0,3,1,0,3,2,0,0,1,0,1,0,1,0,2,2,-1,1
"6485",18,"E0","22/08/15","Sunderland","Swansea",1,1,"D",2,0,0,1,1,3,0,0,1,2,4,-4,0,2,1,0,0,2,0,0,1,0,2,2,2,4
"6486",18,"E0","22/08/15","West Ham","Bournemouth",3,4,"A",2,0,0,1,1,2,1,0,0,2,0,1,3,2,0,0,1,0,1,0,0,1,0,1,-2,0
"6487",18,"E0","23/08/15","Everton","Man City",0,2,"A",2,0,1,0,2,2,1,0,0,3,0,3,4,2,1,0,0,3,0,1,0,0,3,0,6,6
"6488",18,"E0","23/08/15","Watford","Southampton",0,0,"D",2,0,1,0,0,0,0,1,0,2,2,0,2,2,0,0,1,0,3,0,1,0,2,2,-3,1
"6489",18,"E0","23/08/15","West Brom","Chelsea",2,3,"A",2,0,0,1,0,3,0,1,0,0,0,-3,1,2,0,1,0,2,2,0,0,1,0,3,-3,1
"6490",18,"E0","24/08/15","Arsenal","Liverpool",0,0,"D",2,0,0,1,0,2,1,0,0,2,1,-1,3,2,1,0,0,1,0,1,0,0,1,0,2,6
"6491",18,"E0","29/08/15","Aston Villa","Sunderland",2,2,"D",3,0,0,1,0,1,1,0,1,2,2,-1,3,3,0,1,1,2,4,0,0,1,2,4,-4,1
"6492",18,"E0","29/08/15","Bournemouth","Leicester",1,1,"D",3,0,0,1,0,1,1,0,1,4,4,-1,3,3,1,1,0,5,3,1,0,0,2,1,3,7
"6493",18,"E0","29/08/15","Chelsea","Crystal Palace",1,2,"A",3,0,1,0,2,2,1,0,1,3,5,-2,4,3,1,0,1,3,3,1,0,0,3,1,2,6
"6494",18,"E0","29/08/15","Liverpool","West Ham",0,3,"A",3,1,0,0,1,0,1,1,0,1,0,2,7,3,0,0,2,4,6,1,0,0,2,0,0,3
"6495",18,"E0","29/08/15","Man City","Watford",2,0,"H",3,1,0,0,3,0,2,0,0,5,0,8,9,3,0,2,0,0,0,0,1,0,2,2,0,3
"6496",18,"E0","29/08/15","Newcastle","Arsenal",0,1,"A",3,0,1,0,2,2,0,1,1,0,2,-2,2,3,0,1,1,0,2,1,0,0,2,1,-1,4
"6497",18,"E0","29/08/15","Stoke","West Brom",0,1,"A",3,0,0,1,0,1,0,2,0,3,3,-1,2,3,0,0,2,2,6,0,1,0,0,0,-4,1
"6498",18,"E0","29/08/15","Tottenham","Everton",0,0,"D",3,0,1,0,2,2,0,1,1,1,2,-1,2,3,0,1,1,2,4,1,0,0,3,0,1,4
"6499",18,"E0","30/08/15","Southampton","Norwich",3,0,"H",3,0,0,1,0,3,0,2,0,2,2,-3,2,3,0,1,1,2,4,1,0,0,3,1,0,4
"6500",18,"E0","30/08/15","Swansea","Man United",2,1,"H",3,1,0,0,2,0,0,2,0,3,3,2,5,3,1,1,0,1,0,1,0,0,1,0,2,7
"6501",18,"E0","12/09/15","Arsenal","Stoke",2,0,"H",4,0,1,1,0,2,2,0,0,3,1,0,7,4,0,0,2,0,2,0,2,0,3,3,-2,2
"6502",18,"E0","12/09/15","Crystal Palace","Man City",0,1,"A",4,1,0,1,3,3,2,0,0,5,2,3,9,4,2,0,0,5,0,2,0,0,5,0,10,12
"6503",18,"E0","12/09/15","Everton","Chelsea",3,1,"H",4,0,1,1,2,4,1,1,0,3,0,1,5,4,0,1,1,3,4,1,0,1,3,5,-3,4
"6504",18,"E0","12/09/15","Man United","Liverpool",3,1,"H",4,1,1,0,1,0,1,0,1,2,2,1,7,4,1,0,1,1,3,1,1,0,1,0,-1,7
"6505",18,"E0","12/09/15","Norwich","Bournemouth",3,1,"H",4,0,1,1,2,4,1,0,1,3,4,-3,4,4,0,1,1,1,2,1,0,1,4,4,-1,4
"6506",18,"E0","12/09/15","Watford","Swansea",1,0,"H",4,0,2,0,0,0,0,1,1,2,4,-2,3,4,2,0,0,4,1,0,2,0,3,3,3,8
"6507",18,"E0","12/09/15","West Brom","Southampton",0,0,"D",4,0,0,2,2,6,1,1,0,1,0,-3,4,4,1,0,1,3,3,0,2,0,2,2,0,5
"6508",18,"E0","13/09/15","Leicester","Aston Villa",3,2,"H",4,1,1,0,5,3,1,1,0,3,2,3,8,4,0,1,1,2,3,1,0,1,2,2,-1,4
"6509",18,"E0","13/09/15","Sunderland","Tottenham",0,1,"A",4,0,1,1,2,4,0,1,1,4,6,-4,2,4,0,2,0,2,2,0,1,1,1,2,-1,3
"6510",18,"E0","14/09/15","West Ham","Newcastle",2,0,"H",4,0,0,2,4,6,2,0,0,5,0,3,6,4,0,1,1,2,3,0,1,1,0,2,-3,2
"6511",18,"E0","19/09/15","Aston Villa","West Brom",0,1,"A",5,0,1,1,2,3,1,0,2,4,5,-2,4,5,0,1,2,2,6,1,1,0,1,0,-3,5
"6512",18,"E0","19/09/15","Bournemouth","Sunderland",2,0,"H",5,0,1,1,1,2,1,0,2,5,7,-3,4,5,0,1,2,2,5,0,1,1,4,6,-5,2
"6513",18,"E0","19/09/15","Chelsea","Arsenal",2,0,"H",5,0,1,1,3,4,1,0,2,4,8,-5,4,5,1,1,1,2,2,2,0,0,3,1,2,10
"6514",18,"E0","19/09/15","Man City","West Ham",1,2,"A",5,2,0,0,5,0,3,0,0,6,0,11,15,5,1,0,2,6,6,2,0,0,5,0,5,9
"6515",18,"E0","19/09/15","Newcastle","Watford",1,2,"A",5,0,1,1,2,3,0,1,2,0,4,-5,2,5,1,2,0,1,0,0,1,1,2,4,-1,6
"6516",18,"E0","19/09/15","Stoke","Leicester",2,2,"D",5,0,0,2,0,2,0,2,1,3,5,-4,2,5,2,1,0,8,5,1,1,0,3,2,4,11
"6517",18,"E0","19/09/15","Swansea","Everton",0,0,"D",5,2,0,0,4,1,0,2,1,3,4,2,8,5,1,1,1,5,5,1,1,0,3,0,3,8
"6518",18,"E0","20/09/15","Liverpool","Norwich",1,1,"D",5,1,0,1,1,3,1,1,1,2,3,-3,7,5,1,1,1,5,5,1,0,1,3,4,-1,7
"6519",18,"E0","20/09/15","Southampton","Man United",2,3,"A",5,1,0,1,3,3,0,3,0,2,2,0,6,5,2,1,0,4,1,1,0,1,2,2,3,10
"6520",18,"E0","20/09/15","Tottenham","Crystal Palace",1,0,"H",5,0,2,0,2,2,1,1,1,2,2,0,6,5,1,0,2,3,4,2,0,0,5,2,2,9
"6521",18,"E0","26/09/15","Leicester","Arsenal",2,5,"A",6,2,1,0,8,5,1,2,0,5,4,4,12,6,1,1,1,2,2,2,0,1,3,3,0,10
"6522",18,"E0","26/09/15","Liverpool","Aston Villa",3,2,"H",6,1,1,1,2,4,1,1,1,2,3,-3,8,6,0,1,2,2,4,1,0,2,4,5,-3,4
"6523",18,"E0","26/09/15","Man United","Sunderland",3,0,"H",6,2,1,0,4,1,2,0,1,5,4,4,13,6,0,1,2,2,5,0,1,2,4,8,-7,2
"6524",18,"E0","26/09/15","Newcastle","Chelsea",2,2,"D",6,0,1,2,3,5,0,1,2,0,4,-6,2,6,1,1,1,5,4,1,0,2,4,8,-3,7
"6525",18,"E0","26/09/15","Southampton","Swansea",3,1,"H",6,1,0,2,5,6,0,3,0,2,2,-1,6,6,2,1,0,4,1,0,2,1,3,4,2,9
"6526",18,"E0","26/09/15","Stoke","Bournemouth",2,1,"H",6,0,1,2,2,4,0,2,1,3,5,-4,3,6,1,1,1,3,2,1,0,2,5,7,-1,7
"6527",18,"E0","26/09/15","Tottenham","Man City",4,1,"H",6,1,2,0,3,2,1,1,1,2,2,1,9,6,2,0,1,6,2,3,0,0,6,0,10,15
"6528",18,"E0","26/09/15","West Ham","Norwich",2,2,"D",6,1,0,2,6,6,3,0,0,7,1,6,12,6,1,1,1,5,5,1,1,1,4,5,-1,8
"6529",18,"E0","27/09/15","Watford","Crystal Palace",0,1,"A",6,1,2,0,1,0,1,1,1,4,5,0,9,6,1,0,2,3,4,2,0,1,5,3,1,9
"6530",18,"E0","28/09/15","West Brom","Everton",2,3,"A",6,0,1,2,2,6,2,1,0,2,0,-2,8,6,1,1,1,5,5,1,2,0,3,0,3,9
"6531",18,"E0","03/10/15","Aston Villa","Stoke",0,1,"A",7,0,1,2,2,4,1,0,3,6,8,-4,4,7,1,1,2,4,5,0,2,1,3,5,-3,6
"6532",18,"E0","03/10/15","Bournemouth","Watford",1,1,"D",7,1,1,1,3,2,1,0,3,6,9,-2,7,7,1,2,1,1,1,1,1,1,4,5,-1,9
"6533",18,"E0","03/10/15","Chelsea","Southampton",1,3,"A",7,1,1,1,5,4,1,1,2,6,10,-3,8,7,2,0,2,8,7,0,3,0,2,2,1,9
"6534",18,"E0","03/10/15","Crystal Palace","West Brom",2,0,"H",7,1,0,2,3,4,3,0,1,6,3,2,12,7,0,1,3,4,9,2,1,0,2,0,-3,8
"6535",18,"E0","03/10/15","Man City","Newcastle",6,1,"H",7,2,0,1,6,2,3,0,1,7,4,7,15,7,0,2,2,5,7,0,1,2,0,4,-6,3
